IMG,BUILDING,GRASS,WATER,ROAD,SKY,TREES,PLANTS,FENCE,CAR,BICYCLE,TRUCK,PERSON,CAR_COUNT,BICYCLE_COUNT,TRUCK_COUNT,PERSON_COUNT,MIN_DISTANCE,MAX_DISTANCE,MEAN_DISTANCE,MIN_MIN_DIST,MAX_MIN_DIST,MIN_MAX_DIST,MAX_MAX_DIST,MIN_MEAN_DIST,MAX_MEAN_DIST
bcWTCleUJe7TNT1xj3RWHAa.png,0.1906,0.1965,0.0,0.2065,0.1476,0.1567,0.1018,0.0,0.0,0.0,0.0,0.0002,0,0,0,1,5.0698,76.3373,21.343,0,0,0,0,0,0
ujHJkEgZWqUqk4ESoBKkNQb.png,0.1921,0.0288,0.0,0.3226,0.241,0.0996,0.0406,0.0,0.0012,0.0,0.0724,0.0,1,0,1,0,5.8333,70.0484,21.5628,0,0,0,0,0,0
UvDJafs-J5_8RsuCncDWzwa.png,0.0672,0.0186,0.0,0.3439,0.3695,0.0797,0.0105,0.0274,0.0785,0.0021,0.0,0.0005,8,1,0,3,5.6371,75.7863,27.6755,0,0,0,0,0,1
PVDjLPyPOpNo4_3p056YQAa.png,0.5352,0.0226,0.0,0.2603,0.146,0.0,0.0,0.0,0.035,0.0,0.0,0.0,1,0,0,0,3.0637,67.771,18.7641,1,0,0,0,0,0
ZZoVgpMH5xK0VI6JXv2kGgb.png,0.2189,0.069,0.0,0.2257,0.15,0.2158,0.1111,0.0,0.0096,0.0,0.0,0.0,1,0,0,0,3.6476,70.9231,19.5456,0,0,0,0,0,0
b1I_VyWCwtvWf09MNRCn4Aa.png,0.0,0.4424,0.0,0.0,0.3591,0.0,0.0,0.1969,0.0,0.0,0.0,0.0,0,0,0,0,1.839,61.7921,20.2768,1,0,0,0,0,0
Dk8V1q8Z5RCNgamRUFR9PAa.png,0.2701,0.2454,0.0,0.0812,0.302,0.0457,0.0522,0.0,0.0014,0.0,0.0,0.0,1,0,0,0,5.3381,66.3316,22.8758,0,0,0,0,0,0
VZoS00BlOmqYFYCGAQoYuAa.png,0.1328,0.0672,0.0,0.3203,0.0169,0.4234,0.0,0.0,0.0353,0.0024,0.0,0.0018,1,2,0,5,3.2402,61.2511,19.3127,0,0,0,0,0,0
fS2wAuocBWae6Q_hime8Swa.png,0.8114,0.0,0.0,0.0874,0.0,0.0,0.0,0.0,0.0,0.0626,0.0032,0.0353,0,4,1,4,1.9396,48.4665,11.0467,1,0,0,0,1,0
_lQWNUjWqSVzb1G6aG1TSwb.png,0.1024,0.1426,0.0,0.2152,0.2054,0.2417,0.0269,0.0,0.0605,0.0,0.0,0.0,4,0,0,0,5.3422,79.4785,24.7603,0,0,0,1,0,0
AXhleJr4lXQWG5Jl2j6seAb.png,0.5089,0.0,0.0,0.3025,0.0,0.0,0.0,0.0931,0.0691,0.0,0.0255,0.0008,3,0,1,1,5.6607,50.0607,26.6076,0,0,0,0,0,1
vIR48qcDU8ZND47DvhSzvwa.png,0.5248,0.1577,0.0,0.0,0.1124,0.0718,0.1034,0.0192,0.0,0.0105,0.0,0.0002,0,2,0,1,4.806,55.41,18.593,0,0,0,0,0,0
FJopJPbZZzk1f-7n_44KWAb.png,0.178,0.2882,0.0,0.1251,0.1731,0.1661,0.0618,0.0,0.001,0.0,0.0001,0.0,4,0,1,0,5.407,82.41,24.8511,0,0,0,1,0,0
h037jqH7T9v852PUt_Se_gb.png,0.8005,0.0,0.0,0.0,0.0,0.1995,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.1947,31.1411,9.2178,1,0,1,0,1,0
UR65dqv3WXr5YuVehdpBywa.png,0.1881,0.2187,0.0,0.0,0.1944,0.208,0.0578,0.133,0.0,0.0,0.0,0.0,0,0,0,0,5.1079,72.9098,23.5034,0,0,0,0,0,0
A1TuWd2q0n8QVlGKOvSKzwb.png,0.2648,0.1059,0.0057,0.2576,0.0949,0.2074,0.0606,0.0,0.0015,0.0012,0.0,0.0004,2,1,0,1,5.5988,64.7924,19.1866,0,0,0,0,0,0
CVx6kISZYFYSdqEn15jyagb.png,0.2058,0.2614,0.0,0.0914,0.0402,0.2617,0.0635,0.0445,0.0311,0.0,0.0,0.0,1,0,0,0,3.0522,52.4559,12.6765,1,0,0,0,1,0
6MANaYOwgCipdbmt-YiOFgb.png,0.5887,0.0,0.0,0.2087,0.0943,0.0,0.0,0.0,0.1066,0.0,0.001,0.0001,4,0,1,1,2.2151,76.8236,19.1582,1,0,0,0,0,0
_yKCywbfZfHs6eJ-m946fwb.png,0.1869,0.0042,0.0,0.3368,0.315,0.0462,0.0422,0.0333,0.0237,0.0,0.0111,0.0,2,0,1,0,5.81,70.7428,23.9478,0,0,0,0,0,0
aZ2W84u1lKKdpip7Qj2AhAa.png,0.0775,0.0488,0.0,0.243,0.125,0.4717,0.0201,0.0,0.0,0.0,0.0044,0.0,0,0,1,0,2.9217,77.0676,19.4398,1,0,0,0,0,0
sIuCVXRRjEhGuvGuqCZOigb.png,0.1134,0.1896,0.0,0.0649,0.088,0.3099,0.2338,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.3439,57.0037,15.8143,0,0,0,0,0,0
D8hoaqI59s6U_xq1PK4xCQa.png,0.4892,0.0185,0.0,0.2612,0.0995,0.0842,0.0212,0.0262,0.0,0.0,0.0,0.0,0,0,0,0,3.025,50.6769,16.5781,1,0,0,0,0,0
kusC4Lw2GWq4Iv5aXsi-nAa.png,0.6332,0.0048,0.0,0.165,0.0193,0.0,0.0,0.1215,0.0561,0.0,0.0,0.0,1,0,0,0,3.9016,56.2276,14.9179,0,0,0,0,0,0
03pOsKjzV-zq9F-qxgpFaQa.png,0.0326,0.1139,0.0762,0.235,0.2297,0.0771,0.2334,0.0,0.0014,0.0,0.0006,0.0002,4,0,2,1,5.1552,73.4161,26.5892,0,0,0,0,0,1
VuHvd1GYHfLQT5pQFq20gwb.png,0.0465,0.0185,0.0,0.371,0.3633,0.0562,0.1011,0.0392,0.0019,0.0003,0.0,0.0,2,1,0,0,5.3982,77.0283,23.6806,0,0,0,0,0,0
1ShFVqPIqQ6KKvv8BlLtmQa.png,0.084,0.0792,0.0,0.1506,0.1265,0.3704,0.0257,0.1264,0.0367,0.0,0.0,0.0,1,0,0,0,4.9009,58.313,20.7077,0,0,0,0,0,0
8_rKjCWKKYIYqk0vjwK63Ab.png,0.0,0.1845,0.0,0.1247,0.0,0.4819,0.209,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.2506,42.2324,14.9526,0,1,1,0,0,0
pqYy8n1zYcXAW1WNgnUrVAa.png,0.0534,0.147,0.0,0.1406,0.1948,0.2813,0.07,0.1115,0.0008,0.0,0.0,0.0005,2,0,0,1,5.385,71.4992,21.5584,0,0,0,0,0,0
mQlB3uYb2oiInKf5p9eijga.png,0.0291,0.1712,0.0,0.1802,0.2891,0.2068,0.0857,0.0372,0.0005,0.0,0.0,0.0001,3,0,0,1,5.2175,78.0718,27.2137,0,0,0,1,0,1
q8ho9Y_HU_4nEGJkrgU9-ga.png,0.1173,0.0,0.0,0.2552,0.0237,0.4757,0.0243,0.0,0.0938,0.0007,0.0065,0.0025,2,1,1,3,4.059,52.6139,16.6126,0,0,0,0,0,0
7XnHxX1b4sQdfMc1cmx17wb.png,0.0384,0.3675,0.0,0.1175,0.3525,0.1106,0.0,0.0,0.0005,0.0,0.0005,0.0111,2,0,1,1,5.3209,75.654,26.8822,0,0,0,0,0,1
SQi6yjzIEaEFN1ewecBVHgb.png,0.3007,0.1572,0.0,0.1669,0.2524,0.045,0.0414,0.0,0.0359,0.0,0.0,0.0002,3,0,0,1,3.5718,76.1856,23.7346,0,0,0,0,0,0
dfPyD6k584E1hL3vc0iawgb.png,0.0317,0.1125,0.0,0.0,0.161,0.2483,0.434,0.0125,0.0,0.0,0.0,0.0,0,0,0,0,5.8428,71.2921,17.8283,0,0,0,0,0,0
00S3OMuEgFNm22LQL3HDsAa.png,0.026,0.1645,0.0,0.0848,0.0432,0.4268,0.254,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.7114,76.8414,19.6752,0,0,0,0,0,0
6EQZG5bTDcYNE6DYCXEy_Qa.png,0.6981,0.0,0.0,0.1175,0.1112,0.0451,0.0275,0.0,0.0,0.0,0.0,0.0005,0,0,0,1,6.0592,47.9488,13.3452,0,1,0,0,1,0
UsYaw65sbFecUNz53Y3wMAa.png,0.0659,0.0,0.0,0.1516,0.1739,0.2962,0.0047,0.0057,0.2979,0.0005,0.0,0.0002,8,3,0,4,3.8163,74.1641,25.8894,0,0,0,0,0,0
O3rpEu0Fnxu-UhzLrl5asQa.png,0.1873,0.0256,0.0,0.0291,0.3341,0.0395,0.0205,0.3372,0.0264,0.0,0.0,0.0,4,0,0,0,5.3794,75.155,27.0476,0,0,0,0,0,1
_RBoB474I6i3LIFA4hE-Bwb.png,0.4071,0.0,0.0,0.251,0.1991,0.006,0.0489,0.0,0.0,0.0062,0.0654,0.0155,1,1,1,1,3.5846,53.1428,20.582,0,0,0,0,0,0
4SZYgJEEuvSjf2hFMzlK6wb.png,0.1576,0.4372,0.0,0.1359,0.1692,0.0472,0.0432,0.0,0.0095,0.0,0.0,0.0,1,0,0,0,5.4643,53.0131,18.9132,0,0,0,0,0,0
SX4xXbo2ZGh-tvLBoK0FeQa.png,0.2565,0.0,0.0,0.1642,0.291,0.0,0.123,0.0,0.1652,0.0,0.0,0.0,3,0,0,0,5.8503,50.7298,20.9703,0,0,0,0,0,0
UqFcFdXnaTplzQiiNU0Wogb.png,0.134,0.022,0.0,0.3222,0.2576,0.1675,0.0,0.0126,0.0825,0.0,0.0015,0.0,7,0,2,0,5.2529,73.6175,22.0008,0,0,0,0,0,0
NSk4HLu6o7VMr86vtrgJsgb.png,0.0,0.5104,0.0,0.0,0.4784,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.3058,70.3703,22.3409,0,0,0,0,0,0
kpRfJhdWkHQ2AuRl4DcElwb.png,0.5743,0.0,0.0,0.1882,0.2258,0.0,0.0,0.0,0.0117,0.0,0.0,0.0,1,0,0,0,6.1552,40.3345,13.0898,0,1,1,0,1,0
0gaspv0hk0eErii9LfgeBga.png,0.6846,0.0,0.0,0.1499,0.16,0.0,0.0,0.0,0.0054,0.0,0.0,0.0,1,0,0,0,3.0511,55.4906,15.4428,1,0,0,0,0,0
YFX2auiLzF7DQ38M8TdH6Qa.png,0.1205,0.2973,0.0,0.0361,0.1534,0.262,0.1301,0.0,0.0003,0.0,0.0,0.0003,1,0,0,1,4.5079,63.5567,18.0883,0,0,0,0,0,0
gKMR3Gbmk_LFi9pHfVJQpAb.png,0.2786,0.1315,0.0,0.1786,0.2988,0.0,0.0373,0.0,0.0726,0.0,0.0,0.0,4,0,0,0,5.8545,71.3432,26.2331,0,1,0,0,0,0
0TcJFGGkbNs-qzsxgwcLSwa.png,0.0,0.1298,0.0,0.0568,0.0459,0.4743,0.2006,0.0921,0.0,0.0,0.0,0.0,0,0,0,0,5.8875,52.567,14.5145,0,1,0,0,0,0
K1LO95xH60xIa8t-Q8aVZwb.png,0.2354,0.0247,0.0,0.3245,0.1883,0.1593,0.0655,0.0,0.0,0.001,0.0,0.0007,0,1,0,1,5.6711,60.454,22.4306,0,0,0,0,0,0
0v4G2OFE_LYBi67NmbVgqga.png,0.3681,0.0169,0.0,0.1441,0.1551,0.0266,0.0797,0.0,0.0211,0.0,0.1885,0.0,1,0,1,0,4.0492,64.9498,16.2909,0,0,0,0,0,0
NEkW_i4KzgLOGuYsG1nc2ga.png,0.1066,0.2639,0.0,0.0531,0.0186,0.4998,0.0555,0.0,0.0,0.0017,0.0,0.0008,0,1,0,2,5.6908,60.7327,16.25,0,0,0,0,0,0
p9d0PtMr5qOtIPYrlyGMvga.png,0.2462,0.0431,0.0,0.2517,0.2081,0.1218,0.0464,0.0272,0.0523,0.0024,0.0,0.0,6,1,0,0,4.7847,77.4342,20.3004,0,0,0,1,0,0
eKRbPMu857B9upmdD9Rzuwa.png,0.5267,0.1926,0.0,0.0,0.0359,0.0673,0.0517,0.1249,0.0,0.0,0.0,0.0007,0,0,0,1,5.4508,50.6832,17.0747,0,0,0,0,0,0
lTJVeooUdmhlkdkiOPnWWAa.png,0.0217,0.2682,0.0,0.196,0.2702,0.11,0.1338,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.0788,76.6354,22.7804,0,0,0,0,0,0
5cmPT1xZnw-0Dx58UT4AkAa.png,0.4043,0.1218,0.0,0.2428,0.1724,0.0,0.0133,0.0454,0.0,0.0,0.0,0.0,0,0,0,0,5.5898,79.0771,25.2308,0,0,0,1,0,0
_v58kPHiSAwHR7jk3wr2Uwb.png,0.2791,0.2309,0.0,0.168,0.1823,0.0865,0.0,0.0,0.0511,0.0014,0.0,0.0007,8,3,0,2,5.1527,69.206,29.097,0,0,0,0,0,1
leAWFDshFqWfIW_zfXFsega.png,0.2708,0.1839,0.0,0.1252,0.1995,0.1006,0.0,0.1148,0.0048,0.0,0.0,0.0,2,0,0,0,4.9319,60.2173,19.2648,0,0,0,0,0,0
gz7EnTv545_JehPH3JEXzwa.png,0.4316,0.1209,0.0,0.0,0.2169,0.1067,0.0605,0.063,0.0,0.0,0.0,0.0,0,0,0,0,4.7709,54.4387,19.5764,0,0,0,0,0,0
zjl999WrCTuR0aAPHB2Iwwa.png,0.3923,0.0906,0.0,0.185,0.1517,0.0458,0.1063,0.0,0.0284,0.0,0.0,0.0,1,0,0,0,6.0481,65.0848,18.5093,0,1,0,0,0,0
fKoErqAB_8--cc3XDTZbEAb.png,0.174,0.0,0.0,0.4054,0.3483,0.0,0.0,0.0237,0.0,0.001,0.0309,0.0163,0,1,1,9,5.5153,79.6732,24.9796,0,0,0,1,0,0
7zU2eOcOVW5PNMWq18EERAa.png,0.277,0.0676,0.0,0.2236,0.1671,0.1956,0.0672,0.0,0.0017,0.0,0.0,0.0,1,0,0,0,5.7533,64.5279,18.7922,0,0,0,0,0,0
kYogb67Xw_4TvNuQQrtuLga.png,0.2256,0.0522,0.0,0.23,0.3123,0.0962,0.0265,0.0,0.0514,0.0057,0.0,0.0,3,2,0,0,3.5425,46.5164,16.9954,0,0,1,0,0,0
21l0f2nX7qcpoNDdwPBM9Aa.png,0.8317,0.0455,0.0,0.0564,0.0523,0.0063,0.0,0.0,0.0032,0.0,0.004,0.0,2,0,2,0,3.3185,59.4637,9.0314,0,0,0,0,1,0
vOLacDdtWss6FA7B_qSTXQb.png,0.2146,0.0355,0.0,0.2425,0.3194,0.0187,0.0962,0.0217,0.0513,0.0,0.0,0.0,1,0,0,0,5.1413,78.8234,23.0126,0,0,0,1,0,0
C-RE4O9OnG2iisZwM5YX0Qa.png,0.2174,0.0,0.0,0.387,0.1677,0.1403,0.0552,0.0,0.0096,0.0,0.0073,0.0,5,0,1,0,5.223,82.7769,27.9224,0,0,0,1,0,1
2EQC3mysKeTn-ft1ML_HIQb.png,0.6466,0.0,0.0,0.1028,0.0897,0.0,0.0181,0.0,0.1416,0.0,0.0,0.0004,2,0,0,1,2.6723,50.0626,15.4002,1,0,0,0,0,0
JZmpFGwfwHlY4JdlgUWeBQa.png,0.2588,0.0402,0.0,0.3085,0.3283,0.03,0.0,0.018,0.0162,0.0,0.0,0.0,3,0,0,0,5.8299,71.4457,24.6025,0,0,0,0,0,0
YlvRdrjsjvyne_XW0LcH9wa.png,0.1354,0.1171,0.0,0.1815,0.3458,0.0638,0.0272,0.1249,0.0038,0.0,0.0,0.0003,2,0,0,2,5.4579,70.0624,25.1111,0,0,0,0,0,0
iFNt4o5L0skC-hSZ413i9Ab.png,0.0,0.2151,0.0592,0.0963,0.0726,0.4718,0.0833,0.0,0.0,0.0003,0.0007,0.0003,1,1,1,2,5.4597,77.2154,23.0147,0,0,0,0,0,0
cAblK1J4p_slriywGHLt3Ab.png,0.1504,0.1073,0.0447,0.1341,0.3139,0.1251,0.0753,0.0482,0.0009,0.0,0.0,0.0,1,0,0,0,3.909,72.0858,23.1075,0,0,0,0,0,0
wxjuwQH_rb4wm4SrR6v6XQa.png,0.2231,0.0,0.0,0.4092,0.1981,0.0811,0.0546,0.0061,0.0205,0.0,0.0,0.0066,5,0,0,2,5.4557,79.8669,27.7509,0,0,0,1,0,1
foXAJ_IV_-m7caTkPSNN9Qa.png,0.1716,0.249,0.0,0.035,0.4738,0.0174,0.0462,0.0,0.0067,0.0,0.0,0.0,2,0,0,0,3.8312,77.4291,27.8073,0,0,0,1,0,1
yLrkRI3ABQW8o0Oixf8EHwa.png,0.0497,0.0572,0.0,0.2551,0.2649,0.1813,0.0,0.0438,0.1408,0.0,0.005,0.0021,5,0,1,2,4.974,76.2565,25.3918,0,0,0,0,0,0
rKOZbKgm1VIAoqPADIgkvQb.png,0.4534,0.0606,0.0,0.2455,0.1507,0.0261,0.0,0.0257,0.0,0.0,0.0375,0.0,1,0,1,0,6.0158,61.4064,19.4183,0,1,0,0,0,0
E48IsYqxm8SGI5RrMWzIOQb.png,0.383,0.0721,0.0,0.1557,0.0744,0.1828,0.069,0.0255,0.0352,0.0,0.0,0.0,7,0,0,0,4.1158,70.3356,18.3023,0,0,0,0,0,0
vJdg7yep6Nflnbg1enxUdwb.png,0.3333,0.0873,0.0,0.1637,0.1029,0.2402,0.0347,0.0,0.0378,0.0,0.0,0.0,1,0,0,0,4.4295,50.1609,15.2661,0,0,0,0,0,0
AxR-vOEWlY8ZBshhp1NXoAa.png,0.1079,0.0879,0.0,0.1338,0.1115,0.3604,0.0864,0.0,0.1112,0.0,0.0,0.0,2,0,0,1,3.529,62.9989,18.6886,0,0,0,0,0,0
59E7Vw5dHVKFcpt43ZgvGQa.png,0.1663,0.1832,0.0,0.2364,0.31,0.0848,0.0,0.0,0.0182,0.0004,0.0,0.0,3,1,0,0,2.9253,76.0431,26.9952,1,0,0,0,0,1
lbtFRB9zq7QFmDubRJaHiwb.png,0.1774,0.0315,0.0,0.2972,0.0927,0.3126,0.0195,0.0614,0.0042,0.0008,0.002,0.0005,1,1,1,2,5.495,75.2671,18.5938,0,0,0,0,0,0
-q6RwU2lBha_SmnPmAkj-Qa.png,0.4538,0.0,0.0,0.0464,0.3893,0.0305,0.0,0.0777,0.0008,0.0,0.0007,0.0007,1,0,1,1,4.5044,68.7891,23.2365,0,0,0,0,0,0
AMKTvMKKCo2olk_Vg21xcgb.png,0.4865,0.0129,0.0,0.0813,0.1842,0.0072,0.0,0.0,0.225,0.0,0.0,0.001,3,0,0,1,3.5429,54.3982,17.9214,0,0,0,0,0,0
Jv8dhu39dZ4vqh0ZFNzyxAb.png,0.2799,0.0,0.0,0.1453,0.2722,0.0288,0.1473,0.0088,0.1175,0.0,0.0,0.0,1,0,0,0,3.4426,55.5163,20.3211,0,0,0,0,0,0
im1cNirZcv4X7yOS8-FAeQb.png,0.0366,0.0436,0.0177,0.3978,0.2815,0.2037,0.0161,0.0,0.0005,0.0,0.0007,0.0,2,0,1,0,4.2326,74.4392,26.7938,0,0,0,0,0,1
OsSb68GKdMws4iYhYVvliAb.png,0.2778,0.0588,0.0,0.1531,0.1599,0.223,0.1118,0.0,0.0153,0.0,0.0,0.0,1,0,0,0,3.6601,66.5704,19.2322,0,0,0,0,0,0
o9pp7C1iES2IaFKBrnhXdwa.png,0.1189,0.0,0.0,0.3113,0.358,0.0761,0.0,0.133,0.0001,0.0,0.0022,0.0002,1,0,2,1,5.5094,72.8707,26.6074,0,0,0,0,0,1
Bcx0nRDU_rO6r7Z7Vo1LmQb.png,0.0412,0.3344,0.1008,0.0,0.0626,0.4138,0.0383,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.7608,70.3063,16.6739,1,0,0,0,0,0
XujdhknnWy2jR2DPb7ernQb.png,0.1611,0.1694,0.0,0.1724,0.0591,0.3553,0.0789,0.0,0.0027,0.001,0.0,0.0,4,1,0,0,4.1883,78.8769,24.2219,0,0,0,1,0,0
3ADLCb0MF2Pn4JOn8Gff6Ab.png,0.4836,0.0349,0.0,0.123,0.0189,0.1089,0.1649,0.0,0.0305,0.0351,0.0,0.0,1,3,0,0,2.9546,38.4037,15.2869,1,0,1,0,0,0
TcItcFEwb5OL1HDUw4UHFAa.png,0.1561,0.085,0.0,0.1168,0.2864,0.1484,0.1382,0.0405,0.0254,0.0,0.0,0.0032,3,0,0,2,5.4036,69.0791,23.1423,0,0,0,0,0,0
YnIQH70ecGGLFdtD08hCYAb.png,0.1797,0.058,0.0,0.3213,0.2853,0.0411,0.1044,0.0102,0.0,0.0,0.0,0.0,0,0,0,0,5.4929,63.7217,22.5904,0,0,0,0,0,0
F_jkEfeIvla5MAX4RXtw7Qa.png,0.0,0.2862,0.0774,0.0,0.064,0.5325,0.0399,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.7552,62.4927,14.2348,0,0,0,0,0,0
oz5G_J7MJZ0ei54zfDiLkQb.png,0.2455,0.036,0.0,0.2439,0.2562,0.1173,0.0,0.0,0.1011,0.0,0.0,0.0,4,0,0,0,5.6594,68.0546,22.0607,0,0,0,0,0,0
EXELRkqR0JwpjGODwoXhQwa.png,0.1532,0.0376,0.0,0.0717,0.2366,0.1446,0.0068,0.3491,0.0,0.0,0.0,0.0002,0,0,0,1,4.7192,56.9856,17.1213,0,0,0,0,0,0
1JrHR9weZu-vKAtWVzdaOAa.png,0.0413,0.0663,0.1333,0.0196,0.4435,0.0209,0.2305,0.0444,0.0003,0.0,0.0,0.0,2,0,0,0,5.2385,73.6967,25.0235,0,0,0,0,0,0
FmulqUYenq0iBny6thrBZga.png,0.2058,0.1604,0.0,0.1099,0.159,0.1994,0.0091,0.1512,0.0,0.0,0.0052,0.0,0,0,1,0,4.1651,68.3928,18.4885,0,0,0,0,0,0
HI6jgvj9KQlEz5ArPyihXwb.png,0.6106,0.0166,0.0,0.2142,0.0966,0.013,0.0214,0.0242,0.002,0.0,0.0,0.0,2,0,0,0,6.1463,51.8839,17.8402,0,1,0,0,0,0
-FpFWijrQVb00RcDoLgUzgb.png,0.1402,0.245,0.0,0.1318,0.1907,0.2107,0.0812,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.7552,62.7916,18.2455,0,0,0,0,0,0
_hFJqZMu5b9qXXP7waI8rgb.png,0.3388,0.0509,0.0,0.077,0.2254,0.0464,0.034,0.0377,0.1895,0.0,0.0,0.0,6,0,0,0,4.1662,69.3806,20.1777,0,0,0,0,0,0
Cz3dD_-Mm06yreWiBRZFiga.png,0.0,0.1101,0.0,0.2042,0.2608,0.2664,0.094,0.0624,0.0019,0.0,0.0,0.0,1,0,0,1,5.8447,68.1546,21.2728,0,0,0,0,0,0
M-Nchf8e3fkNallNGWkIZAa.png,0.7152,0.0,0.0,0.2148,0.0,0.0,0.0127,0.0,0.0,0.0574,0.0,0.0,0,5,0,0,4.5287,35.328,14.5136,0,0,1,0,0,0
QQlKmsegBu6pX9EJ-YZnnga.png,0.5872,0.0247,0.0,0.144,0.2027,0.0279,0.0,0.0,0.0011,0.0062,0.0,0.0059,1,2,0,1,4.1058,69.0161,17.2497,0,0,0,0,0,0
umA6DaOh5eNWOGQjNosv9gb.png,0.4662,0.0,0.0,0.1754,0.0239,0.1089,0.0591,0.0,0.1601,0.0019,0.0,0.0041,1,1,0,4,2.7926,62.393,17.7419,1,0,0,0,0,0
fJO_Tr1Idoayuw0J8d7NUQb.png,0.7283,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.106,0.0379,0.0,0.0085,1,5,0,3,2.7824,26.0709,14.3394,1,0,1,0,0,0
mVCbvDgrS664wDOj4W6bNQa.png,0.0383,0.0891,0.0,0.1411,0.2282,0.317,0.1862,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.4798,60.7835,18.3248,0,0,0,0,0,0
cCP02Gtp-3vf9FEzYXJp_wa.png,0.0,0.4949,0.0,0.0,0.3322,0.1708,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.8869,71.7086,25.3164,0,0,0,0,0,0
VaiyRPmeb9LPSJrZnKm92wa.png,0.4813,0.0401,0.0,0.1957,0.0395,0.0999,0.0242,0.0,0.1142,0.0027,0.0,0.0018,3,2,0,1,5.2898,51.3725,16.953,0,0,0,0,0,0
Q5Z4UGO2QdpwAogg7Vy2egb.png,0.3391,0.0,0.0,0.145,0.2157,0.0981,0.0313,0.0955,0.0746,0.0,0.0,0.0,1,0,0,0,3.0254,56.8625,18.798,1,0,0,0,0,0
I7sxalNJcBd9U7Au2CAwKgb.png,0.0,0.356,0.072,0.0678,0.1707,0.2975,0.0048,0.03,0.0,0.0,0.0006,0.0003,0,0,1,1,5.3034,73.0029,23.2512,0,0,0,0,0,0
V1zyGbMHCW3kLomEPlwyDga.png,0.0336,0.1407,0.0,0.1999,0.1009,0.2552,0.2696,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.6518,59.125,16.458,0,0,0,0,0,0
484VkaagwCe3zbEaTqjnIQa.png,0.0,0.2331,0.0,0.1749,0.2381,0.2668,0.058,0.0279,0.0,0.0,0.0012,0.0,0,0,1,0,5.7542,74.8045,23.5674,0,0,0,0,0,0
acPvw6a8AxUoj48ZWeQSOQa.png,0.6113,0.1396,0.0,0.1782,0.0,0.0,0.0501,0.019,0.0,0.0013,0.0,0.0005,0,1,0,1,5.8133,34.581,14.8154,0,0,1,0,0,0
VsElv9tIO8jsG2-v9XF3iQb.png,0.4169,0.0687,0.0,0.1468,0.02,0.1824,0.1609,0.0,0.0,0.0039,0.0,0.0004,0,1,0,4,2.8111,52.2289,13.1486,1,0,0,0,1,0
apR4lCUTCqZXJDn5mKjXZwa.png,0.0271,0.1348,0.0,0.311,0.0756,0.4437,0.0,0.0,0.0047,0.0,0.0028,0.0002,2,0,2,1,5.6024,74.4125,24.0672,0,0,0,0,0,0
CyqODFMRgul9DxzqbRxMVga.png,0.2769,0.0,0.0,0.0857,0.117,0.2515,0.0353,0.0373,0.0,0.0,0.1961,0.0,1,0,1,0,3.0977,55.2647,14.947,0,0,0,0,0,0
hJkhLnjdXshVY1gd7pKa5gb.png,0.6654,0.0,0.0,0.1477,0.0,0.0,0.0,0.0,0.1482,0.0023,0.0307,0.0058,3,1,1,1,3.3364,26.0284,15.6186,0,0,1,0,0,0
8MQmdF_ZpRj9u-2UkSuxzAa.png,0.4732,0.107,0.0,0.0532,0.1123,0.1005,0.116,0.0,0.0374,0.0,0.0,0.0002,3,0,0,1,3.8614,60.0308,15.5087,0,0,0,0,0,0
ZLzFsWPWrzGcB4WmWqCpiQb.png,0.0087,0.3177,0.0,0.1364,0.3018,0.1941,0.0246,0.0135,0.0003,0.0,0.0,0.0,1,0,0,0,5.6762,75.9104,25.2339,0,0,0,0,0,0
N06in9q8rpuIdZzgqe4gJwb.png,0.3743,0.0141,0.0,0.3059,0.1631,0.0856,0.0334,0.0,0.0236,0.0,0.0,0.0,1,0,0,0,5.4278,74.3308,20.7072,0,0,0,0,0,0
rtD0wWsln7MrIvWnR7PNhQb.png,0.2372,0.1827,0.0,0.0414,0.1692,0.2373,0.056,0.0,0.0007,0.0,0.0,0.0176,1,0,0,1,4.6579,67.2704,21.9518,0,0,0,0,0,0
_J09MaqxQZZ97vqToJZCSQb.png,0.0,0.1948,0.0,0.1367,0.2303,0.4382,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.1127,42.1385,14.5026,0,1,1,0,0,0
iKTv5IAW4n11DFBH1EZL1Qa.png,0.0066,0.2504,0.0,0.0,0.2265,0.3205,0.0151,0.1807,0.0002,0.0,0.0,0.0,2,0,0,0,4.2606,73.4556,20.4118,0,0,0,0,0,0
